"code","nuts","rel_edu2002","rel_edu2003","rel_edu2004","rel_edu2005","rel_edu2006","rel_edu2007","rel_edu2008","rel_edu2009","rel_edu2010","rel_edu2011","rel_edu2012","rel_edu2013","rel_edu2014","rel_edu2015"
3203901000,4,95.02,96.66,101.11,100.79,99.4,100.71,103.93,104.26,105.17,109.53,105.05,102.52,102.77,104.96
3203904000,4,95.91,97.03,92.29,98.42,98.42,100.23,98.91,96.57,99.83,99.06,97.5,101.18,98.37,102.56
3203908000,4,90.66,86.65,90.15,95.07,95.67,94.62,97.78,95.31,98.77,96.15,95.76,90.75,93.07,91.29
3203909000,4,94.89,91.66,90.85,90.69,90.2,91.51,96.58,94.96,97.09,99.35,97.68,91.11,92.15,95.39
3203912000,4,94.48,105.11,99.53,103.85,97.56,98.29,98.48,97.81,100.19,102.97,102.66,103.9,100.08,107.26
3203963000,4,97.8,103.02,100.78,98.88,103.86,100.51,100.01,97.53,100.44,99.83,103.34,99.57,100.06,99.91
3265204000,4,112.71,107.47,103.85,99.6,92.79,95.65,94.87,93.17,91.86,96.39,95.73,98.28,99.53,98.17
3265205000,4,119.07,119.12,118.74,120.93,104.25,106.85,102.45,101.03,98.39,99.27,96.32,100.16,101.52,95.21
3265207000,4,115.72,115.09,106.87,98.2,96.76,95.5,95.29,94.56,95.41,97.44,94.15,95.56,94.25,94.21
3265210000,4,101.39,103,100.08,94.63,93.08,97.72,97.65,94.86,100.53,98.83,98.2,92.75,96.72,93.15
3265211000,4,110.36,106.2,107.36,101.4,94.07,97.53,95.82,93.32,92.64,96.21,97.04,96.9,100.55,97.55
3265261000,4,116.27,113.67,113.57,109.42,108.39,109.12,107.18,109.19,107.04,109.74,109.5,108.47,112.12,108.67
3265301000,4,108.52,103.85,100.24,99.12,92.78,93.12,98.19,94.97,93.42,100.38,99.23,96.68,97.57,96.94
3265302000,4,106.66,104.27,100.38,101.72,96.7,96.68,100.88,96.27,93.36,98.52,97.95,100.66,98.74,95.44
3265303000,4,103.63,96.36,91.75,91.62,90.32,92.6,93.95,89.68,95.87,95.88,91.11,93.55,95.37,100.48
3265306000,4,93.66,97.13,94.18,94.46,92.29,92.02,94.58,95.65,91.7,98.76,94.07,97.53,96.42,95.01
3265308000,4,113.36,97.61,91.65,92.56,91.25,93.62,93.26,89.71,89.45,93.28,90.98,93.57,98.25,88.99
3265309000,4,100.13,97.45,109.85,97.93,94.43,100.32,99.49,95.6,95.22,95.66,92.51,93.77,98.22,93.94
3265312000,4,99.83,98.04,97.9,95.17,94.17,92.31,96.07,93.63,93.58,95.06,93.05,95.76,98.27,93.49
3265313000,4,110.31,122.37,122.17,102.57,100.48,105.65,98.59,95.07,94.12,103.64,98.59,100.89,101.7,96.88
4081301000,4,86.59,82.19,94.92,92.34,95.81,97.57,91.56,95.79,96.43,98.01,98.39,93.47,96.68,94.71
4081303000,4,83.94,84.9,91,97.5,98.42,98.66,95.17,97.94,96.64,98.71,95.9,95.4,93.33,93.96
4081305000,4,86.66,83.21,90.47,90.99,88.2,92.98,90.53,92.79,97.64,97.89,95.08,92.56,96.75,91.79
4081306000,4,85.46,86.56,91.47,89.93,89.5,93.22,91.23,93.28,95.73,92.8,92.05,90.06,91.58,89.09
4081307000,4,85.96,86.12,91.89,97.87,97.75,99.99,96.89,94.16,92,95.14,97.48,99.69,96.14,95.64
4081361000,4,93.47,94.53,99.15,98.4,99.68,101.29,101.43,101.79,102.35,100.96,103.93,101.5,103.48,102.37
4081402000,4,93.63,99.94,97.34,88.87,90.28,86.77,91.95,94.25,97.15,94.77,90.84,93.37,93.32,92.63
4081404000,4,93.37,89.66,96.42,89.45,96.14,91.26,92.68,95.05,92.36,92.17,95.15,95.52,94.85,92.68
4081408000,4,80.97,82.11,88.09,88.16,92.86,92.83,91.94,92.16,91.99,91.8,89.92,93.33,90.49,88.32
4081409000,4,88.56,89.03,88.82,89.56,91.94,93.42,93.39,92.76,94.76,93.35,95.35,98.23,93.85,94.97
4081410000,4,94.17,87.58,90.71,89.9,89.58,92.49,92.84,92.77,95.01,95.19,94.24,92.42,92.85,88.92
4081411000,4,89.27,92.58,92.58,94.06,92.93,94.54,92.39,95.52,94.21,100.43,97.72,93.57,95.22,96.28
4081412000,4,87.99,94.25,93.95,94.64,93.59,92.41,88.63,93.79,92.82,94.23,92.86,90.01,91.99,90.66
4081462000,4,92.65,99.61,106.09,103.65,106.45,107.23,107.88,108.1,107.14,106.9,109.59,106.71,106.1,104.86
4305706000,4,97.23,97.54,99.33,95.73,97.57,94.44,100.31,99.36,101.13,99.65,96.74,99.01,95.56,96.79
4305707000,4,105.4,102.81,100.16,99.07,95.09,99.78,99.4,100.96,96.3,102.9,102.46,100.61,102.43,98.84
4305708000,4,92.66,95.21,94.45,93.12,95.84,93.62,95.8,95.96,100.62,99.52,96.59,97.03,98.17,96.95
4305712000,4,96.53,97.69,96.3,95.26,97.55,98.23,97.39,93.69,94.28,96.28,96.05,91.63,93.02,93.88
4305717000,4,98.26,94.49,93.21,94.94,93.26,91.44,96.02,95.17,96.33,94.83,94.77,95.13,96.89,98.43
4305718000,4,94.91,93.74,98.7,97.78,100.74,98.09,97.12,99.01,102.49,98.41,96.18,98.64,98.74,95.6
4305720000,4,89.08,90.76,92.18,90.15,94.09,94.21,92.71,91.54,89.71,92.33,90.89,92.83,92.58,94.05
4305761000,4,109.4,114.14,114.68,110.29,109.4,103.85,105.67,108.5,104.58,107.84,103.24,99.55,101.51,100.27
4305803000,4,91.6,90.62,92.91,94.64,94.88,95.19,92.93,95.15,93.37,95.86,92,92.06,95.67,89.89
4305809000,4,98.92,104.36,103.9,102.5,102.78,107.55,105.17,101.87,95.77,100.32,97.81,96.15,94.3,96.31
4305810000,4,91.21,100.44,106.16,94.42,94.69,93.25,95.35,93.79,89.27,96.49,90.38,95.22,94.15,92.6
4305823000,4,89.36,88.07,88.9,93.6,96.27,95.37,98.37,93.55,91.56,95.89,92.35,91.72,93.24,92.62
4305827000,4,93.54,92.88,100.45,100.83,99.71,100.48,100.19,99.67,99.23,101.62,98.25,103.56,100.13,100.03
4305830000,4,92.68,96.2,108.45,103.72,103.54,103.16,102.69,103.49,100.78,102.32,101.26,103.45,104.75,103.62
4305862000,4,99.53,97.59,102.75,99.77,102.1,99.6,100.12,102.15,98.77,101.06,101.67,97.43,94.4,98.14
4305904000,4,87.08,89.24,88.44,90.83,91.78,89.03,94.87,91.34,93.55,95.49,93.08,95.77,97.8,91.32
4305905000,4,85.46,87.3,88.04,90.66,90.19,93.04,97.5,94.51,95.17,94.13,94.14,93.51,91.85,91.74
4305911000,4,93.69,97.64,103.88,101.39,103.4,100.54,99.98,102.06,99.86,99.39,98.22,97.47,98.49,98.6
4305913000,4,94.25,98.34,102.35,101.26,101.42,98.98,101.32,99.93,102.79,101.08,97.67,96.77,98.4,99.46
4305914000,4,87.77,86.64,96.71,89.39,91.64,88.24,87.45,88.1,89.99,89.62,88.21,86.97,89.81,85.71
4305915000,4,86.79,91.25,91.81,92.73,90.93,91.85,92.08,91.1,88.36,94.56,90,89.52,89.58,93.04
4305922000,4,95.94,92.1,93.91,94.04,95.76,94.73,95.86,99.46,94.54,95.72,95.44,91.93,94.19,90.73
4305929000,4,86.73,86.57,92.78,93,92.14,91.09,89.83,91.27,91.78,96.94,95.97,97.15,95.16,95.02
4305963000,4,95.21,97.03,101.04,98.56,99.98,102.84,102.56,104.45,101.57,101.83,98.89,100.41,104.34,100.36
4306001000,4,88.69,88.46,88.09,93.67,92.61,94.34,91.85,89.48,94.77,93.76,90.54,93.89,90.91,85.52
4306002000,4,86.31,86.04,90.19,91.07,89.85,93.37,90.68,92.17,90.59,93.33,91.23,92.76,92.91,91.76
4306019000,4,91.44,88.06,96.42,93.16,92.3,94.35,94.43,93.32,93.78,93.99,96.88,93.57,95.27,93.59
4306028000,4,91.35,92.51,97.54,94.11,91.93,90.27,87.92,97.02,93.81,95.25,90.84,90.96,88.91,90.45
4306031000,4,90.68,91.15,92.89,92.08,90.04,89.85,92.5,94.75,92.87,96.37,92.66,92.84,95.48,93.41
4306116000,4,87.31,87.57,90.05,93.36,90.28,92.37,91.06,90.89,91.19,90.52,95.11,92.8,92.27,91.76
4306121000,4,91.9,95.88,99.45,98,101.26,100.78,100.21,100.57,99.57,101.73,100.12,100,103.03,103.13
4306124000,4,87.68,87.17,91.86,92.13,91.76,91.26,92.52,92.51,95.18,95.29,94.52,93.34,92.39,92.28
4306125000,4,84.66,89.99,96.06,93.33,98.39,94.5,98.48,98.88,99.35,97.94,97.53,101.03,99.86,94.5
4306126000,4,92.46,90.99,101.5,105.38,99.66,95.13,98.19,96.68,97.64,89.68,96.09,93.8,94.8,92.88
4306264000,4,101.1,107.35,113.54,109.81,110.9,108.8,109.51,110.75,110.42,109.3,110.61,108.05,112.22,112.2
4326301000,4,82.53,83.78,86.81,84.33,93.19,92.89,89.36,89.57,89.27,88.44,90.39,83.2,83.42,84.33
4326308000,4,90.95,94.02,93.61,92.69,101.34,98.51,98.24,97.46,95.2,94.52,97.26,93.32,98.94,94.88
4326309000,4,86.27,84.17,92.38,94.82,94.74,96.8,95.02,93.9,89.73,86.75,88.54,85.5,86.47,89.53
4326313000,4,86.35,85.93,86.39,89.16,90.74,94.58,90.52,94,89.47,95.38,91.8,88.52,86,90.16
4326361000,4,99.7,101.96,109.28,106.12,110.61,111.77,104.59,108.46,104.55,103.25,106.91,103.47,106.55,106.24
4326402000,4,87.36,95.5,95.25,89.07,90.02,90.06,91.11,88.61,86.67,89.78,88.52,88.56,89.86,93.19
4326403000,4,88.44,86.92,89.07,91.74,92.1,93.64,89.74,92.25,91.34,90.42,92.73,88.16,88.14,85.98
4326410000,4,88.48,80.85,84.54,88.68,89.39,93.24,87.61,90.2,87.75,82.7,90.32,87.53,85.76,87.18
4326412000,4,86.26,83.07,88.49,93.06,92.82,95.9,91.24,90.01,92.61,92.92,96.6,88.93,93.19,90.69
4326415000,4,91.59,97.21,94,91.6,100.12,94.85,96.84,93.91,94.98,93.97,89.9,91.85,90.44,90.19
4326416000,4,88.62,90.24,96.19,95.34,98.17,96.78,99.12,101.7,94.01,98.09,94.71,93.45,91.4,92.03
4326417000,4,93.15,91.28,91.78,89.17,91.63,92.48,92.57,88.93,89.27,89.57,90.72,90.03,86.86,86.12
4326418000,4,78.64,76.88,84.56,85.89,85.15,89,84.3,91.14,91.25,83.55,87.39,89.33,87.26,88.4
4326562000,4,100.26,101.41,107.8,104.93,109.21,107.33,104.46,105.43,105.05,103.55,107.76,102.09,104.53,106.32
4326604000,4,88.38,92.62,94.17,92.45,93.72,95.43,90.61,89.34,89.52,89.48,88.35,88.16,89.93,85.74
4326605000,4,95.14,94.88,99.78,95.36,93.74,92.25,98.87,94.97,90.86,92.98,92.94,88.82,89.81,87.79
4326606000,4,83.62,86.61,84.88,86.64,89.2,87.97,88.84,87.39,87.36,91.71,93.45,92.11,90.22,96.12
4326607000,4,87.7,87.35,91.03,96.63,91.21,90.59,93.3,93.46,94.64,90.1,90.62,92.19,94.46,93.36
4326611000,4,88.67,83.42,88.12,89.48,90.71,96.08,90.1,95.86,98.33,91,92.36,90.86,92.96,92
4326614000,4,91.48,90.44,91.88,94.02,92.49,89.14,93.64,93.35,91.99,91.07,91.75,89.57,88.82,92.4
4326663000,4,97.4,101.42,101.58,99.69,103.47,103.74,92.94,96.48,97.63,91.94,97.62,92.45,95.58,87.05
5020101000,4,93.37,90.36,94.92,97.86,96.32,98.96,95.19,97.77,96.64,95.2,93.81,96.91,95.37,95.14
5020105000,4,100.55,94.74,95.84,90.02,93.01,90.55,90.94,89.78,91.34,91.83,94.21,91.27,88.21,92.14
5020106000,4,95.66,90.86,92.55,91.59,90.2,93.22,95.09,89,88.18,90.54,88.95,89.32,89.6,86.97
5020107000,4,96.34,94.53,97.51,95.54,96.15,97.61,89.72,92.53,91.67,95.38,90.32,94.94,91.24,91.92
5020110000,4,87.09,89.24,90.07,85.23,89.34,93.09,90.46,93.22,88.51,90.17,92.51,90.95,88.33,86.66
5020112000,4,95.32,86.68,89.02,94.46,95.21,93.24,91.14,88.22,90.38,94.28,88.81,89.22,89.04,87.33
5020125000,4,92.41,90.66,91.66,94.62,95.41,94.02,90.47,91.17,91.25,92.46,91.34,94.91,89.51,91.7
5020126000,4,90.63,85.65,84.99,88.31,87.04,91.03,88.06,82.62,88.82,89.1,86.46,89.42,88.26,86.61
5020161000,4,106.96,102.65,104.41,102.9,106.37,103.57,98.4,97.55,99.29,95.34,100.18,99.96,95.8,99.49
5020203000,4,96.72,95.94,96.99,97.58,96.11,95.21,96.75,94.39,94.49,93.89,92.39,94.35,96.16,94.54
5020204000,4,96.43,89.21,90.78,89.11,94.07,89.22,90.55,92.53,92.33,94.68,88.57,91.02,91.42,86.39
5020209000,4,102.35,87.73,90.61,89.67,90.95,92.04,88.92,86.81,91.37,90.13,87.67,85.76,82.46,86.42
5020211000,4,101.57,99.73,102.64,101.25,96.99,95.96,98.89,95.51,98.37,95.69,97.17,97.04,99.03,97.59
5020216000,4,90.37,85.85,85.2,93.8,88.6,92.1,91.49,91.63,90.22,89.94,88.88,88.62,92.39,89.85
5020262000,4,102.97,100.03,99.78,99.49,98.69,99.74,99.16,95.87,101.68,94.65,98.06,97.26,95.45,96.07
5020302000,4,91.29,90.91,90.91,95.04,96.97,93.53,94.83,92.13,94.97,95.45,97.88,95.92,93.77,92.88
5020308000,4,91.09,88.27,90.26,92.78,96.14,95.13,91.96,91.43,93.54,94.41,93.41,92.05,91.62,91.5
5020319000,4,90.38,89.93,92.1,93.6,97.25,93.87,93.45,92.86,92.16,94.56,93.68,93.97,94.88,95.3
5020321000,4,86.31,79.76,88.13,88.48,88.98,88.46,87.02,88.26,89.25,91.1,91.23,91.05,88.75,90.88
5020324000,4,97.09,98.43,93.51,94.86,92.85,93.78,86.92,92.24,94.78,93.2,92.04,89.23,90.92,90.51
5020413000,4,95.51,87.39,93.63,91.02,92.61,91.21,91.72,88.76,89.97,88.55,91.15,99.2,94.89,92.63
5020414000,4,99.07,100.06,98.16,93.47,95.53,98.51,95.3,97.85,97.13,98.52,95.98,97.36,96.88,97.3
5020415000,4,101.34,101.38,97.82,100.53,96.12,100.38,99.7,95.27,98.29,95.47,96.59,97.36,95.78,94.34
5020417000,4,104.43,98.7,103.02,97.97,90.13,92.03,90.39,91.51,89.59,93.32,88.29,83.61,87.09,87.52
5020418000,4,93.34,90.62,89.05,94.66,97.55,93.26,92.04,88.16,93.71,89.64,94.73,95.62,89.24,88.49
5020420000,4,104.73,99.94,93.6,96.21,92.99,92.35,93,91.89,92.75,95.25,97.45,94.85,89.86,97.15
5020422000,4,89.57,92.73,93.96,96.01,102.16,95.91,92.1,96.03,92.56,94.55,93.06,88.07,93.23,92.1
5020423000,4,95.95,95.61,98.72,98.47,97.91,97.13,96.18,97.5,98.55,99.44,99.03,100.38,98.31,101.47
5020564000,4,109.11,112.14,115.43,114.28,119.28,118.03,115.53,115.13,116.72,114.48,117.34,113.56,115.49,115.85
5163101000,4,90.3,87.09,93.58,94.72,95.97,94.06,91.18,92.4,95.43,91.95,92.41,91.62,89.87,91.67
5163102000,4,86.19,85.42,87.48,90.88,90.82,92.14,89.2,92.75,92.83,93.13,88.36,89.43,90.75,90.41
5163106000,4,102.73,108.37,95.89,99.97,103.54,101.43,96.71,98.91,95.39,91.34,98.95,92.44,89.93,91.67
5163107000,4,91.21,92.68,90.38,93.37,94.35,94.73,93.97,92.04,95.14,92.63,94.48,92.84,95.29,91.68
5163110000,4,94.38,100.84,88.53,94.06,97.77,96.17,94.28,94.59,97.48,94.75,96.24,98.31,99.38,95.08
5163203000,4,92.53,90.87,94.98,96.17,97.78,100.98,98.65,99.64,98.38,97.52,101.84,100.63,97.87,98.07
5163204000,4,99.97,96.8,95.03,98.81,97.84,98.53,95,91.96,94.38,92.41,93.7,94.92,91.56,92.85
5163205000,4,86.66,85.55,93.66,92.45,94.99,96.66,98.91,97.82,100.75,99.5,98.75,98.17,96.49,96.76
5163208000,4,98.73,95.25,98.31,97.84,94.16,99.17,94.79,97.66,93.37,95.22,93.71,98.88,96.01,92.51
5163209000,4,95.86,89.51,92.09,97.11,99.84,99.17,99.26,98.93,101.48,98.9,99.58,102.07,98.73,98.28
5163211000,4,90.32,89.4,95.7,97.22,96.37,99.51,100.5,99.48,101.35,100.5,100.98,103,101.29,101.97
5163261000,4,103.79,106.12,110.4,109.14,115.36,114.17,109.57,113.94,110.18,110.54,113.52,110.94,111.43,113.41
6040603000,4,88.64,90.23,91.03,93.79,93.38,95.3,95.69,93.91,98.25,94.17,94.66,97.66,97.31,100.95
6040615000,4,NA,87.93,85.69,89.44,94.17,96.35,92.32,92.07,94.4,90.59,94.12,94.59,94.18,90.98
6040661000,4,98.9,102.96,107.46,106.86,108.63,107.06,103.53,104.98,106.37,103.7,108.34,103.44,104,105.42
6040663000,4,NA,101.51,104.69,106.3,109.24,106.64,104.67,103.14,104.66,104.93,103.77,104.94,107.83,106.32
6040702000,4,92.09,92.94,90.45,94.99,98.17,93.82,95.41,98.34,98.05,97.93,94.55,94.12,95.57,93.49
6040704000,4,89.57,84.67,87.96,89.49,91.14,95.57,92.41,97.07,93.84,92.59,93.78,97.44,94.31,96.31
6040705000,4,96.23,90.45,90.78,93.64,93.49,97.78,92.73,90.62,95.77,92.58,92.42,92.97,91.16,94.58
6040706000,4,79.66,80.94,85.38,87.24,89.34,88.97,87.76,93.09,93.09,92.33,86.8,92.07,89.97,92.26
6040712000,4,90.56,90.94,93.99,92.68,91.53,90.94,97.4,95.27,92.22,96.61,97.47,97.16,91.86,90.27
6040717000,4,86.62,84.19,83.55,89.73,92.44,91.44,90.9,90.17,93.61,91.16,86.47,86.3,88.64,88.51
6040762000,4,94.6,95.42,93.28,95.19,100.06,95.34,94.72,95.38,94.94,92.34,95.1,91.85,91.72,92.48
6040801000,4,109.66,96.25,97.14,94.06,93.57,97.13,96.2,97.52,96.8,99.86,97.11,96,99.76,95.12
6040808000,4,97.72,101.36,95.38,97.7,91.5,93.8,91.28,88.99,89.58,86.46,87.55,90.54,87.42,89.25
6040811000,4,105.39,98.85,99.65,97.53,89.76,98.29,96.42,93.74,98.22,102.32,99.51,94.93,94.5,98.35
6040818000,4,95.17,99.98,100.48,98.83,96.78,96.14,93.62,94.81,94.5,90.16,91.49,95.22,89.13,96.56
6040864000,4,100.91,100.43,97.7,99.15,100.96,98.53,97.46,99.57,96.51,95.1,95.99,96.56,97.18,94.35
6046707000,4,95.36,92.21,93.85,97.81,99.64,96.68,94.78,98.23,100.38,95.92,98.04,96.1,93.83,95.76
6046709000,4,84.57,92.23,90.58,94.12,94.18,90.42,91.4,94.22,96.02,94.51,96.48,96.41,89.21,93.49
6046710000,4,88.65,87.96,88.71,93.75,94.1,95.95,93.08,89.38,92.44,90.33,92.77,91.17,88.01,89.72
6046719000,4,87.41,85.7,88.22,95.28,92.22,93.71,94.94,95.69,95,89.87,95.74,95.35,90.18,93.05
6046813000,4,81.83,80.41,82.57,84.58,92.02,86.72,87.58,89.43,93.46,91.14,93.8,93.84,92.74,94.94
6046814000,4,93.12,92.15,92.9,95.71,95.26,96.28,91.37,90.22,91.97,92.88,92.53,91.75,92.36,91.53
6046816000,4,89.96,91.64,88.73,91.69,90.93,92.84,93.95,93.44,90.69,92.86,96.5,94.8,94.99,95.36
6224004000,4,93.34,93.19,92.49,95.37,93.85,95.5,93.38,93.4,96.45,92.45,96.83,97.24,94.3,98.14
6224005000,4,104.41,100.22,101.42,104.51,102.12,97.76,96.9,94.53,95.07,92.64,97.4,95.33,97.95,96.9
6224010000,4,100.9,95.74,88.46,89.33,87.93,90.57,92.73,88.53,94.97,92.4,88.69,93.01,90.7,92.53
6224011000,4,92.57,91.28,90.62,92.53,94.91,89.91,92.73,91.91,90.32,91.48,89.41,89.31,87.11,90.26
6224015000,4,96.72,101.29,99.8,99.14,103.11,95.99,96.71,96.56,97.87,97.34,96.06,94.49,95.22,98.17
6224101000,4,92.45,91.44,91.3,95.17,95.55,91.2,90.48,92.41,91.12,92.87,92.16,91.21,91.44,92.39
6224108000,4,93.72,88.86,93.63,92.58,93.44,95.05,95.65,94.51,94.67,89.6,93.96,91.59,95.2,91.97
6224112000,4,93.43,93.4,88.97,90.62,87.79,91.81,87.6,89.21,90.14,87.6,94.64,91.51,87.67,90.44
6224163000,4,107.08,99.68,101.48,99.11,99.62,98.97,101.45,97.44,97.94,93.75,94.26,96.48,95.09,97.61
6224207000,4,94.94,92.68,90.07,96.43,105.58,104.27,104.74,107.69,104.92,107.18,103.29,102.75,103.4,100.24
6224209000,4,101.17,97.1,94.92,93.32,92.77,92.31,93.31,94.15,92.92,94.7,91.32,93.54,92.12,92.38
6224213000,4,97.21,93.47,92.9,94.28,95.8,93.98,94.14,94.28,95.84,91.76,92.28,91.5,92.98,93.9
6224214000,4,96.67,92.14,95.14,97.37,98.52,97.99,93.1,91.87,93.46,89.1,89.74,92.23,92.14,91.02
6224216000,4,80.11,78.1,85.11,86.62,90.13,90.4,87.45,83.76,88.84,89.03,85.46,87.3,88.19,91.08
6224361000,4,105.3,107.66,110.08,109.96,109.73,108.79,107.03,105.77,108.32,104.75,107.25,106.53,107.65,107.98
6224362000,4,105.77,111.22,118.09,116.66,119.29,116.23,116.53,114.88,113.93,111.23,112.99,112.2,112.56,114.34
6224364000,4,106.53,110.66,116.5,110.01,111.4,109.88,107.71,114.4,113.62,106.32,111.9,107.56,115.69,113.8
6227202000,4,92.55,90.49,94.73,97.19,96.74,94.34,94.84,94.67,97.54,95.16,95.35,95.41,96.67,99.17
6227203000,4,88.53,90.85,95.22,95.27,92.51,91.72,90.42,91.22,92.02,85.2,89.58,88.83,86.37,85.97
6227206000,4,99.4,95.99,96.33,97.4,98.27,99.75,97.49,98.23,98.55,96.61,98.89,99.7,97.94,99.91
6285402000,4,88.84,83.92,89.88,96.38,94.03,95.04,92.06,94.31,92.58,94.61,93.62,93.64,90.36,85.2
6285403000,4,92.99,90.96,93.27,92.92,94.46,95.51,96.3,96.76,92.89,93.63,94.54,100.24,96.91,96.11
6285404000,4,85.88,81.98,87.23,91.58,95.88,94.89,91.49,90.4,89.75,88.78,90.76,87.38,86.96,88.66
6285407000,4,90.02,87.18,91.55,95.6,96.6,96.96,95.67,93.23,95.28,97.03,92.49,97.03,98.18,95.91
6285412000,4,88.16,92.77,94.62,94.47,96.46,102.1,96.78,95.32,93.92,96.1,96.66,95.8,95.38,94.53
6285415000,4,84.77,82.42,82.72,87.04,88.56,92.11,90.43,93.58,95.02,94.33,89.11,92.31,90.72,92.93
6285461000,4,95.87,94.84,101.82,102.66,102.27,104.53,102.91,101.45,102.13,100.79,101.49,96.88,96.1,98.24
6285505000,4,89.33,89.59,95.23,91.65,95.21,99.18,92.91,92.15,98.53,96.64,97.37,93.25,93.87,97.03
6285506000,4,92.9,92.16,98.88,102.28,102.34,103.92,103.29,103.57,100.03,98.84,95.61,95.17,95.86,97.03
6285513000,4,91.08,92.48,87.22,89.15,87.83,94.26,95.09,91.61,94.17,92.26,93.83,93.07,96.95,95.39
6285516000,4,103,87.93,84,82.39,85.29,90.49,88.07,90.75,93.78,94.21,93.03,90.25,87.46,90.28
6285518000,4,82.84,80.11,84.56,87.81,89.54,97.58,93.46,95,91.64,87.84,85.21,84.29,87.25,88.71
6285519000,4,90.99,90.26,96.33,98.69,92.96,98.65,101.96,102.91,100.56,97.52,100.76,103.71,101.93,97.86
6285601000,4,88.69,81.49,87.94,87.78,90.35,96.27,91.4,96.74,95.16,95.48,96.81,94.62,91.86,91.53
6285608000,4,94.26,89.69,94.36,97.5,95.04,101.15,95.05,97.39,96.17,94.64,99.16,97.19,98.7,100.54
6285609000,4,89.59,84.18,89.92,90.98,88.58,95.37,90.3,95.42,95.84,92.56,95.07,91.61,94.71,94.6
6285610000,4,90.7,85.51,91.49,90.01,96.43,95.31,93.88,94.25,96.55,95.26,89.83,91.85,90.71,93.68
6285611000,4,83.81,84.31,84.97,88.3,92.49,92.11,93.28,93.15,94.65,88.98,93.95,90.96,91.13,92.88
6285614000,4,85.32,81.64,85.63,87.7,90.1,91.8,89.8,88.98,89.7,89.8,89.54,90.56,90.53,91.69
6285617000,4,84.93,83.96,90.7,95.92,96.59,100.13,96.42,93.13,101.24,95.87,93.36,92.56,91.27,96.35
6285662000,4,98.18,100.57,104.76,106.77,108.78,109.97,111.11,109.78,111.19,110.29,105.12,104.79,107.82,107.86
